TIC ID|TOI|Separation (arcsec)|Separation (arcsec) Error|Pos Angle E of N (deg)|Pos Angle E of N (deg) Error|Filter|Delta Mag|Delta Mag Error|Observation Date (UT)|Date|User|Group|Tag|Notes
273132364||2.764|0.05|245.3|1|J|4.107|0.083||2017-03-13 16:33:46|furlan||34487|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI2089 from ExoFOP-Kepler on 2020-08-28
273132397||2.443|0.05|158|1|J|3.232|0.01||2017-03-13 16:33:46|furlan||34772|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI3132 from ExoFOP-Kepler on 2020-08-28
273132699||3.772|0.05|206.4|1|J|6.067|0.366||2017-03-13 16:33:46|furlan||34156|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI941 from ExoFOP-Kepler on 2020-08-28
273137870||2.467|0.05|212.8|1|J|5.88|0.218||2017-03-13 16:33:46|furlan||35683|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI7019 from ExoFOP-Kepler on 2020-08-28
273138666||3.042|0.101|44.3|1.2|K|3.846|0.01||2017-03-13 16:33:46|furlan||34796|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI3255 from ExoFOP-Kepler on 2020-08-28
273138666||3.042|0.101|44.3|1.2|H|4.59|0.031||2017-03-13 16:33:46|furlan||34796|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI3255 from ExoFOP-Kepler on 2020-08-28
273138666||3.042|0.101|44.3|1.2|J|4.761|0.063||2017-03-13 16:33:46|furlan||34796|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI3255 from ExoFOP-Kepler on 2020-08-28
273138666||0.18|0.05|336.6|1.3|880: 880 (50) nm|0.4|0.15||2017-03-13 16:33:46|furlan||34796|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2015AJ....149...55E target=_blank>7</a>, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>; Extracted KOI3255 from ExoFOP-Kepler on 2020-08-28
273138666||0.18|0.05|336.6|1.3|692: 692 (40) nm|0.52|0.15||2017-03-13 16:33:46|furlan||34796|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2015AJ....149...55E target=_blank>7</a>, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>; Extracted KOI3255 from ExoFOP-Kepler on 2020-08-28
273138666||3.042|0.101|44.3|1.2|LP600|4.87|0.05||2017-03-13 16:33:46|furlan||34796|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI3255 from ExoFOP-Kepler on 2020-08-28
273138666||0.18|0.05|336.6|1.3|K|0.116|0.012||2017-03-13 16:33:46|furlan||34796|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2015AJ....149...55E target=_blank>7</a>, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>; Extracted KOI3255 from ExoFOP-Kepler on 2020-08-28
273139160||1.613|0.05|156.9|1|U|-0.272|0.042||2017-03-13 16:33:46|furlan||34335|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI1560 from ExoFOP-Kepler on 2020-08-28
273139160||1.613|0.05|156.9|1|B|-0.115|0.042||2017-03-13 16:33:46|furlan||34335|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI1560 from ExoFOP-Kepler on 2020-08-28
273139160||1.613|0.05|156.9|1|V|-0.06|0.032||2017-03-13 16:33:46|furlan||34335|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI1560 from ExoFOP-Kepler on 2020-08-28
273139160||1.613|0.05|156.9|1|J|0.032|0.01||2017-03-13 16:33:46|furlan||34335|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI1560 from ExoFOP-Kepler on 2020-08-28
273140687||3.943|0.067|78.3|1.3|LP600|3.37|0.11||2017-03-13 16:33:46|furlan||35218|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI4797 from ExoFOP-Kepler on 2020-08-28
273140687||3.943|0.067|78.3|1.3|J|3.346|0.052||2017-03-13 16:33:46|furlan||35218|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI4797 from ExoFOP-Kepler on 2020-08-28
273140687||3.943|0.067|78.3|1.3|V|3.8|0.093||2017-03-13 16:33:46|furlan||35218|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI4797 from ExoFOP-Kepler on 2020-08-28
273140687||3.568|0.052|128.4|1.2|U|1.323|0.081||2017-03-13 16:33:46|furlan||35218|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI4797 from ExoFOP-Kepler on 2020-08-28
273140687||3.568|0.052|128.4|1.2|B|1.182|0.044||2017-03-13 16:33:46|furlan||35218|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI4797 from ExoFOP-Kepler on 2020-08-28
273140687||3.568|0.052|128.4|1.2|V|1.073|0.032||2017-03-13 16:33:46|furlan||35218|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI4797 from ExoFOP-Kepler on 2020-08-28
273140687||3.568|0.052|128.4|1.2|LP600|1.12|0.06||2017-03-13 16:33:46|furlan||35218|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI4797 from ExoFOP-Kepler on 2020-08-28
273140687||3.568|0.052|128.4|1.2|J|1.022|0.01||2017-03-13 16:33:46|furlan||35218|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI4797 from ExoFOP-Kepler on 2020-08-28
273142003||3.85|0.05|26|1|J|3.044|0.012||2017-03-13 16:33:46|furlan||34088|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI677 from ExoFOP-Kepler on 2020-08-28
273143229||1.818|0.05|200.8|1|J|0.866|0.01||2017-03-13 16:33:46|furlan||35332|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5361 from ExoFOP-Kepler on 2020-08-28
273143229||1.818|0.05|200.8|1|B|1.296|0.037||2017-03-13 16:33:46|furlan||35332|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5361 from ExoFOP-Kepler on 2020-08-28
273143229||1.818|0.05|200.8|1|V|1.157|0.027||2017-03-13 16:33:46|furlan||35332|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5361 from ExoFOP-Kepler on 2020-08-28
273143229||1.818|0.05|200.8|1|U|1.567|0.033||2017-03-13 16:33:46|furlan||35332|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5361 from ExoFOP-Kepler on 2020-08-28
273231356||1.962|0.05|268|1|J|5.059|0.043||2017-03-13 16:33:46|furlan||35187|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI4679 from ExoFOP-Kepler on 2020-08-28
273231378||3.489|0.05|197.7|1|J|6.067|0.171||2017-03-13 16:33:46|furlan||35317|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5298 from ExoFOP-Kepler on 2020-08-28
273231380||1.94|0.05|134|1|LP600|5.04|0.11||2017-03-13 16:33:46|furlan||35623|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...66Z target=_blank>16</a>; Extracted KOI6728 from ExoFOP-Kepler on 2020-08-28
273231849||1.842|0.05|203.5|1|J|4.05|0.041||2017-03-13 16:33:46|furlan||35453|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI6030 from ExoFOP-Kepler on 2020-08-28
273234825||3.197|0.063|63.6|1.1|K|5.4|0.1||2017-03-13 16:33:46|furlan||34277|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2015ApJ...806..248W target=_blank>13</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI1353 from ExoFOP-Kepler on 2020-08-28
273234825||3.197|0.063|63.6|1.1|J|4.872|0.086||2017-03-13 16:33:46|furlan||34277|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2015ApJ...806..248W target=_blank>13</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI1353 from ExoFOP-Kepler on 2020-08-28
273237673||2.138|0.056|286.3|1.7|J|1.512|0.01||2017-03-13 16:33:46|furlan||35351|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5454 from ExoFOP-Kepler on 2020-08-28
273237673||2.138|0.056|286.3|1.7|V|1.605|0.03||2017-03-13 16:33:46|furlan||35351|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5454 from ExoFOP-Kepler on 2020-08-28
273237673||2.138|0.056|286.3|1.7|U|1.454|0.046||2017-03-13 16:33:46|furlan||35351|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5454 from ExoFOP-Kepler on 2020-08-28
273237673||2.138|0.056|286.3|1.7|B|1.616|0.038||2017-03-13 16:33:46|furlan||35351|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5454 from ExoFOP-Kepler on 2020-08-28
273238141||3.149|0.063|164.1|1|V|3.154|0.06||2017-03-13 16:33:46|furlan||34925|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI3760 from ExoFOP-Kepler on 2020-08-28
273238141||3.149|0.063|164.1|1|B|3.184|0.075||2017-03-13 16:33:46|furlan||34925|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI3760 from ExoFOP-Kepler on 2020-08-28
273238141||3.149|0.063|164.1|1|J|2.834|0.049||2017-03-13 16:33:46|furlan||34925|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI3760 from ExoFOP-Kepler on 2020-08-28
273242845||3.504|0.075|287.3|1.2|J|-0.005|0.018||2017-03-13 16:33:46|furlan||34287|B; Extracted from Furlan et al. 2017 compilation, <a href=https://irsa.ipac.caltech.edu/Missions/2mass.html target=_blank>17</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI1392 from ExoFOP-Kepler on 2020-08-28
273242845||3.504|0.075|287.3|1.2|H|0.023|0.068||2017-03-13 16:33:46|furlan||34287|B; Extracted from Furlan et al. 2017 compilation, <a href=https://irsa.ipac.caltech.edu/Missions/2mass.html target=_blank>17</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI1392 from ExoFOP-Kepler on 2020-08-28
273242845||3.504|0.075|287.3|1.2|K|-0.06|0.103||2017-03-13 16:33:46|furlan||34287|B; Extracted from Furlan et al. 2017 compilation, <a href=https://irsa.ipac.caltech.edu/Missions/2mass.html target=_blank>17</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI1392 from ExoFOP-Kepler on 2020-08-28
273371179||3.694|0.05|60.1|1|J|7.821|0.456||2017-03-13 16:33:46|furlan||35398|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5685 from ExoFOP-Kepler on 2020-08-28
273372570||2.367|0.051|127.2|1|J|1.469|0.013||2017-03-13 16:33:46|furlan||34826|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...66Z target=_blank>16</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI3372 from ExoFOP-Kepler on 2020-08-28
273372570||2.367|0.051|127.2|1|LP600|1.95|0.02||2017-03-13 16:33:46|furlan||34826|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...66Z target=_blank>16</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI3372 from ExoFOP-Kepler on 2020-08-28
273373114||0.65|0.05|94|1|LP600|0.89|0.2||2017-03-13 16:33:46|furlan||34832|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>; Extracted KOI3401 from ExoFOP-Kepler on 2020-08-28
273373582||3.918|0.066|329.2|1.5|J|5.454|0.158||2017-03-13 16:33:46|furlan||34568|D; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI2418 from ExoFOP-Kepler on 2020-08-28
273373582||0.108|0.05|3.2|1.6|692: 692 (40) nm|3.22|0.15||2017-03-13 16:33:46|furlan||34568|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI2418 from ExoFOP-Kepler on 2020-08-28
273373582||0.108|0.05|3.2|1.6|880: 880 (50) nm|2.94|0.15||2017-03-13 16:33:46|furlan||34568|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI2418 from ExoFOP-Kepler on 2020-08-28
273373582||0.108|0.05|3.2|1.6|K|2.509|0.062||2017-03-13 16:33:46|furlan||34568|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI2418 from ExoFOP-Kepler on 2020-08-28
273373582||2.387|0.05|104.4|1|K|7.793|0.086||2017-03-13 16:33:46|furlan||34568|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>; Extracted KOI2418 from ExoFOP-Kepler on 2020-08-28
273373582||3.918|0.066|329.2|1.5|K|6.845|0.035||2017-03-13 16:33:46|furlan||34568|D; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI2418 from ExoFOP-Kepler on 2020-08-28
273377879||0.29|0.055|288.4|2.6|LP600|0.58|0.13||2017-03-13 16:33:46|furlan||34397|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2015ApJ...806..248W target=_blank>13</a>; Extracted KOI1784 from ExoFOP-Kepler on 2020-08-28
